school_name,school_section,cca_grouping_desc,cca_generic_name,cca_customized_name
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,BP Com Link
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MALAY CULTURAL SOCIETY,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SCIENCE SOCIETY,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
BUKIT PANJANG GOVT. HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
DUNMAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),na
DUNMAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,STAGEARTS DRAMA
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
DUNMAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,COMPUTER CLUB,INFOCOMM CLUB
DUNMAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,LION DANCE TROUPE,na
DUNMAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
JURONG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
JURONG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,DRAGON BOAT
JURONG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
JURONG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
JURONG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
JURONG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,na
JURONG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,WEIGHTLIFTING,SPORTS AND RECREATION CLUB
JURONG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
JURONG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
JURONG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
JURONG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
JURONG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
JURONG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,na
JURONG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
JURONG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
JURONG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,CONTEMPORARY DANCE
JURONG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,ENGLISH DRAMA CLUB
JURONG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INTERACT CLUB,ENVIRONMENT CLUB
JURONG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIFE SCIENCES SOCIETY,SCIENCE EXPLORERS
JURONG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,MEDIA CLUB,MEDIA AND VISUAL ARTS
JURONG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,na
JURONG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CULTURE AND AESTHETICS CLUB,ASIAN LANGUAGES & CULTURE CLUB
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,SEPAK TAKRAW
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,SOCCER CLUB
NAVAL BASE SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
NAVAL BASE SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
NAVAL BASE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,LIBRARY CLUB
NAVAL BASE SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
OUTRAM SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
OUTRAM SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
OUTRAM SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,ROCKWALL CLIMBING,na
OUTRAM SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SQUASH,na
OUTRAM SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SWIMMING,na
OUTRAM SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,WATER POLO,na
OUTRAM SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
OUTRAM SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
OUTRAM SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,ENSEMBLE - GUZHENG
OUTRAM SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
OUTRAM SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
OUTRAM SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,PA CLUB
OUTRAM SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,COMPUTER CLUB,ROBOTICS CLUB
OUTRAM SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,VISUAL ART
OUTRAM SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENTREPRENEUR CLUB,na
OUTRAM SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SPORTS CLUB,SPORTS AND RECREATION CLUB
OUTRAM SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,OUTRAM INK
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (BOYS & GIRLS)
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (BOYS)
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,VOLLEYBALL (BOYS)
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,FLOORBALL (BOYS)
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NATIONAL POLICE CADET CORPS
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,RED CROSS YOUTH
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,NCDCC
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,MEDIA CLUB
YIO CHU KANG SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,"MECHANTRONICS, AERONAUTICAL & ROBOTICS"
YUAN CHING SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,DRAGON BOAT
YUAN CHING SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CROSS COUNTRY,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,NCDCC
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,CONCERT BAND
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,LION DANCE TROUPE,Dragon & Lion Dance Troupe
YUAN CHING SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENVIRONMENTAL CLUB,na
YUAN CHING SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM/MEDIA
BOON LAY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (BOYS)
BOON LAY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (BOYS)
BOON LAY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,NETBALL (GIRLS)
BOON LAY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,RUGBY,7-A-SIDE RUGBY (BOYS)
BOON LAY SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,VOLLEYBALL (GIRLS)
BOON LAY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
BOON LAY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NATIONAL POLICE CADET CORPS
BOON LAY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,ST. JOHN'S BRIGADE
BOON LAY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NATIONAL CADET CORPS (LAND) (BOYS)
BOON LAY SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,NATIONAL CIVIL DEFENCE CADET CORPS
BOON LAY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
BOON LAY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,CHOIR
BOON LAY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,CONTEMPORARY DANCE
BOON LAY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,MALAY DANCE
BOON LAY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMA
BOON LAY SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
BOON LAY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,COMPUTER CLUB,CYBERACE
BOON LAY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GARDENING SOCIETY,ENVIRONMENTAL DEFENDERS
BOON LAY SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,PA CREW,AVA
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (BOYS)
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (BOYS & GIRLS)
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NCC (LAND) - BOYS & GIRLS
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SERVICE LEARNING CLUB,na
BEDOK VIEW SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,MEDIA RESOURCE AND IT CLUB,INFOCOMM CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,na
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NATIONAL POLICE CADET CORPS (NPCC)
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,RED CROSS YOUTH
HUA YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NATIONAL CADET CORPS (NCC)
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,GUITAR ENSEMBLE
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,GUZHENG ENSEMBLE
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,HIP-HOP DANCE CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,DANCE SOCIETY
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
HUA YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,AESTHETICS & DESIGN CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - ENGLISH,ENGLISH LITERARY DRAMA DEBATE SOCIETY (ELDDS)
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,SINGAPORE YOUTH FLYING CLUB,na
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - CHINESE,CHINESE CULTURAL SOCIETY
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,HOME ECONOMICS,NUTRITION & FOOD SCIENCE CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INNOVATION AND ENTERPRISE CLUB,INNOVATION AND ENTREPRENEUR CLUB
HUA YI SECONDARY SCHOOL,SECONDARY,OTHERS,STUDENTS' COUNCIL,na
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON (BOYS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (GIRLS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,FOOTBALL (GIRLS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,VOLLEYBALL (BOYS)
DEYI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,ADVENTURE CLUB,ODAC
DEYI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
DEYI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
DEYI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
DEYI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - MILITARY,BAND
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,MOVEMENT AND DANCE CLUB
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
DEYI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
DEYI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,na
DEYI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,YOUNG JOURNALISTS CLUB,na
PING YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL
PING YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,CRICKET,CRICKET
PING YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,NETBALL
PING YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SEPAK TAKRAW,SEPAK TAKRAW
PING YI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TCHOUKBALL,TCHOUKBALL
PING YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,GIRL GUIDES
PING YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NPCC
PING YI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NCC (LAND)
PING YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,ANGKLUNG/KULINTANG
PING YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,CHOIR
PING YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - DISPLAY/MARCHING,BAND - DISPLAY/PERCUSSION
PING YI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,DANCE SOCIETY
PING YI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
PEICAI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
PEICAI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,na
PEICAI SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
PEICAI SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (SEA),na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
PEICAI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AERO-MODELLING,na
PEICAI SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
PEICAI SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,INFOCOMM CLUB
SHUQUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
SHUQUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
SHUQUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
SHUQUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
SHUQUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,na
SHUQUN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FRISBEE,ULTIMATE FRISBEE
SHUQUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
SHUQUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
SHUQUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
SHUQUN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
SHUQUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,MODERN DANCE
SHUQUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,CONCERT BAND
SHUQUN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,MEDIA CLUB,na
SHUQUN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ENVIRONMENTAL CLUB,SCIENCE AND ENVIRONMENTAL CLUB
